     Eje X     Eje Y     Eje Z
 -0.045918  0.042750  1.009762
 -0.037820  0.020090  1.002254
 -0.047141  0.035320  1.086715
 -0.054602  0.057770  1.135473
 -0.062391  0.074113  1.138375
 -0.068254  0.081480  1.132184
 -0.058117  0.067625  1.108035
 -0.046035  0.063918  1.096231
 -0.021105  0.026746  1.096180
 -0.021668  0.020504  0.932930
 -0.030613  0.021094  0.921824
 -0.044445  0.030609  0.931168
 -0.047973  0.035891  0.958516
 -0.042828  0.039906  0.998805
 -0.045672  0.052656  1.048434
 -0.044246  0.067039  1.078488
 -0.035754  0.062379  0.993461
 -0.029703  0.059527  1.009242
 -0.028937  0.058719  1.018172
 -0.029203  0.054523  1.021789
 -0.032828  0.050855  1.019504
 -0.036688  0.045160  1.009398
 -0.044836  0.036285  1.004934
 -0.041934  0.036195  1.027480
 -0.043230  0.040605  1.038703
 -0.043078  0.043723  1.034664
 -0.038895  0.042664  1.020672
 -0.034750  0.038879  1.014184
 -0.032457  0.034371  1.004879
 -0.031484  0.056512  0.997273
 -0.038988  0.062855  1.008449
 -0.042578  0.059090  0.998008
 -0.039379  0.044469  1.007168
 -0.035336  0.033715  1.016004
 -0.037762  0.035594  1.007430
 -0.043875  0.043727  0.995367
 -0.039641  0.028086  0.999125
 -0.036824  0.034328  1.013914
 -0.038734  0.046539  1.014137
 -0.039629  0.055883  1.004500
 -0.032816  0.055238  1.003551
 -0.024551  0.051836  1.016648
 -0.040043  0.036820  1.021668
 -0.046395  0.042629  1.011387
 -0.049605  0.046719  0.992590
 -0.044660  0.043082  0.984039
 -0.037012  0.036180  0.989461
 -0.036445  0.037266  0.997816
 -0.042648  0.045277  1.000582
 -0.033965  0.048125  0.997488
 -0.030043  0.045258  1.006270
 -0.032590  0.047078  1.010406
 -0.038551  0.051723  1.007160
 -0.039598  0.050605  0.999887
 -0.036094  0.044746  0.995367
 -0.033082  0.039691  1.001355
 -0.038562  0.069539  1.005121
 -0.048457  0.069887  0.958059
 -0.046941  0.052012  0.930949
 -0.044152  0.036691  0.929660
 -0.042578  0.028637  0.946262
 -0.045875  0.032867  0.964777
 -0.052301  0.042836  0.987441
 -0.043656  0.056180  1.007664
 -0.037145  0.040117  1.042004
 -0.034031  0.028246  1.021125
 -0.043301  0.031145  1.003668
 -0.050664  0.031508  0.977430
 -0.048062  0.021195  0.965703
 -0.044297  0.012512  0.974207
 -0.054570  0.038363  0.986922
 -0.055875  0.046582  1.007836
 -0.051102  0.050945  1.011078
 -0.037742  0.047391  1.016219
 -0.025031  0.042223  1.022867
 -0.022773  0.042598  1.017277
 -0.023711  0.042813  0.995434
 -0.047262  0.032117  0.975340
 -0.048961  0.027492  0.976887
 -0.050852  0.026105  0.966715
 -0.049766  0.024926  0.972621
 -0.053418  0.033660  0.963047
 -0.054066  0.044086  0.966371
 -0.048230  0.044504  0.970180
 -0.038238  0.037371  0.995535
 -0.027754  0.024035  0.991238
 -0.028074  0.021867  0.978332
 -0.045328  0.034543  0.967008
 -0.059746  0.046023  0.974844
 -0.055656  0.042332  0.994570
 -0.045863  0.033957  1.008230
 -0.042336  0.059402  1.019055
 -0.049332  0.063828  0.998371
 -0.046520  0.058941  0.990492
 -0.040301  0.050777  0.998574
 -0.040051  0.047539  1.010613
 -0.045129  0.051789  1.013348
 -0.041434  0.047910  1.006715
 -0.038148  0.042086  1.009254
 -0.031813  0.034816  1.017066
 -0.031480  0.034875  1.025824
 -0.037773  0.043766  1.024598
 -0.040461  0.048602  1.013281
 -0.035582  0.044363  1.001664
 -0.034809  0.051176  0.998781
 -0.046672  0.078621  1.128090
 -0.053258  0.082855  1.115117
 -0.045074  0.075637  1.084910
 -0.040094  0.070031  1.076035
 -0.031824  0.064672  1.079023
 -0.029414  0.066602  1.048871
 -0.043484  0.022906  1.004777
 -0.056285  0.032582  0.944742
 -0.055031  0.033641  0.959746
 -0.047391  0.031988  1.001074
 -0.047512  0.038723  1.048266
 -0.051465  0.047313  1.073156
 -0.054320  0.048469  1.076996
 -0.033637  0.054563  1.057867
 -0.029738  0.045695  1.020027
 -0.032555  0.042492  1.025481
 -0.040523  0.042273  1.020570
 -0.044648  0.038039  1.005980
 -0.047453  0.033777  1.002016
 -0.054500  0.037008  1.006461
 -0.040332  0.031324  1.007262
 -0.040875  0.028703  0.987648
 -0.041707  0.029437  0.989883
 -0.042855  0.034250  0.995461
 -0.045559  0.043559  1.001355
 -0.048437  0.053785  1.005430
 -0.045754  0.057410  1.008520
 -0.047715  0.071258  1.019176
 -0.046363  0.050375  1.025848
 -0.049281  0.043586  1.026457
 -0.047113  0.047414  1.038965
 -0.035691  0.050445  1.064051
 -0.034289  0.047840  1.054992
 -0.031648  0.043711  1.033020
 -0.032691  0.040340  0.997133
 -0.026301  0.035824  1.002723
 -0.032309  0.045512  1.023758
 -0.037422  0.050047  1.019402
 -0.035738  0.042219  0.993203
 -0.031969  0.028805  0.986773
 -0.032063  0.024363  0.999836
 -0.047074  0.044922  1.010246
 -0.048160  0.049996  1.022199
 -0.038355  0.042410  1.022492
 -0.026668  0.031793  1.033695
 -0.027609  0.035867  1.037609
 -0.036492  0.048430  1.018402
 -0.039340  0.053047  0.993164
 -0.047805  0.039137  0.987492
 -0.044004  0.033355  0.993723
 -0.046645  0.037957  1.003805
 -0.052016  0.046156  1.002187
 -0.050617  0.046793  0.994727
 -0.040375  0.039332  0.996191
 -0.051859  0.065441  1.009016
 -0.050457  0.064812  1.073746
 -0.035152  0.060258  1.052672
 -0.026527  0.054559  1.028090
 -0.033488  0.059152  0.987305
 -0.043066  0.053648  0.953547
 -0.045863  0.045191  0.935426
 -0.046828  0.045922  0.939039
 -0.045270  0.053605  1.066590
 -0.042051  0.054281  1.086891
 -0.045824  0.055043  1.086156
 -0.048488  0.051566  1.052988
 -0.043707  0.039230  1.013691
 -0.041965  0.032207  0.996941
 -0.039516  0.038906  0.983031
 -0.046906  0.040371  1.005254
 -0.050988  0.039734  0.998883
 -0.053223  0.039461  1.001781
 -0.051059  0.041754  1.009723
 -0.051035  0.049488  1.019766
 -0.047496  0.054559  1.020617
 -0.046188  0.038406  1.016875
 -0.045363  0.045375  1.000035
 -0.047562  0.055090  1.006262
 -0.045660  0.059461  1.004703
 -0.040500  0.056461  1.009371
 -0.035586  0.050293  1.013484
 -0.034250  0.042934  1.009738
 -0.044832  0.046648  0.997773
 -0.048262  0.046246  0.999090
 -0.041094  0.036133  1.001578
 -0.032563  0.027309  1.011559
 -0.035652  0.031996  1.011230
 -0.047547  0.045863  0.993098
 -0.055703  0.050297  0.988535
 -0.024789  0.032672  1.010437
 -0.032852  0.041836  1.015227
 -0.039508  0.045902  0.992566
 -0.038078  0.041691  0.991258
 -0.035285  0.037973  1.008578
 -0.039289  0.044609  1.016215
 -0.048332  0.055492  1.005566
 -0.047914  0.051715  0.986957
 -0.049621  0.058781  1.004859
 -0.041559  0.052020  1.004172
 -0.029664  0.039133  1.017430
 -0.027957  0.036125  1.032148
 -0.036484  0.044254  1.026484
 -0.041152  0.047672  1.008641
 -0.035711  0.036277  1.001641
 -0.039879  0.038668  1.005707
 -0.040422  0.038113  0.994957
 -0.034113  0.034637  0.985219
 -0.026004  0.028051  0.991391
 -0.031035  0.028402  0.985094
 -0.044004  0.038352  0.943699
 -0.036309  0.031645  1.018578
 -0.039020  0.033781  1.002281
 -0.041492  0.038184  0.983082
 -0.040250  0.034391  0.960219
 -0.035441  0.021848  0.931887
 -0.034863  0.013891  0.926762
 -0.038445  0.016184  0.940344
 -0.041430  0.029848  1.004856
 -0.043797  0.044562  0.999465
 -0.035281  0.048289  1.000645
 -0.027203  0.049875  1.018809
 -0.023828  0.052957  1.034516
 -0.028207  0.059957  1.032719
 -0.033637  0.035961  1.018695
 -0.031012  0.026891  0.961469
 -0.031160  0.022895  0.979090
 -0.039836  0.030430  1.002418
 -0.048043  0.038594  1.011402
 -0.046191  0.039215  1.015727
 -0.041277  0.035703  1.023719
 -0.036648  0.057238  1.025391
 -0.043594  0.069898  0.996215
 -0.038262  0.065648  1.011188
 -0.022578  0.047059  1.031223
 -0.018543  0.042145  1.019625
 -0.039523  0.062727  0.997195
 -0.050973  0.064516  0.991520
 -0.059969  0.030406  0.984012
 -0.047902  0.018117  0.987328
 -0.038770  0.016258  1.010262
 -0.039098  0.026004  1.019879
 -0.043641  0.038297  1.003883
 -0.041914  0.039727  0.986723
 -0.031730  0.030348  0.994328
 -0.037273  0.045313  1.016199
 -0.049191  0.054246  1.009516
 -0.050090  0.050906  0.991859
 -0.041457  0.035535  0.994262
 -0.037629  0.027242  1.009856
 -0.046051  0.034559  1.017906
 -0.057449  0.046531  1.010211
 -0.041816  0.048453  0.997391
 -0.040016  0.049004  0.992648
 -0.030027  0.040070  0.994699
 -0.026016  0.035188  1.007895
 -0.032887  0.040457  1.011949
 -0.039953  0.045848  1.000547
 -0.036930  0.042590  0.990352
 -0.030773  0.057328  0.990352
 -0.038250  0.066246  1.032176
 -0.055164  0.063594  0.959395
 -0.043895  0.037113  0.914004
 -0.037340  0.023652  0.943258
 -0.043023  0.031617  0.972094
 -0.043348  0.013977  0.989484
 -0.033504  0.004617  0.977520
 -0.032156  0.011465  0.997066
 -0.040539  0.031438  1.004203
 -0.042301  0.044312  0.992883
 -0.029129  0.041844  0.999395
 -0.022020  0.044520  1.028457
 -0.048586  0.027129  1.051262
 -0.054758  0.033742  1.014402
 -0.060277  0.046535  1.013773
 -0.058078  0.055145  1.010500
 -0.043469  0.051934  1.013824
 -0.026152  0.041422  1.026406
 -0.021234  0.038594  1.028504
 -0.052723  0.057965  1.006684
 -0.044902  0.053664  0.976926
 -0.037629  0.045402  0.987574
 -0.038312  0.050355  0.975289
 -0.036566  0.039992  0.984477
 -0.038527  0.030848  0.984906
 -0.035133  0.016148  1.002805
 -0.036676  0.015520  1.022141
 -0.063793  0.037270  0.973898
 -0.075055  0.050891  0.980254
 -0.053547  0.037328  0.994480
 -0.028652  0.026484  1.014527
 -0.028602  0.028301  1.036016
 -0.048871  0.052617  1.046020
 -0.031332  0.055984  1.030609
 -0.042402  0.063629  0.996730
 -0.040785  0.057664  0.980523
 -0.035074  0.048633  0.991313
 -0.038891  0.051535  1.008062
 -0.051488  0.066168  1.002070
 -0.054031  0.070445  0.985039
 -0.030141  0.034328  0.985008
 -0.032758  0.039387  1.018910
 -0.042039  0.050445  1.012582
 -0.044188  0.053234  0.996008
 -0.036598  0.042559  0.986781
 -0.029508  0.030063  0.995168
 -0.031840  0.028227  1.009707
 -0.038070  0.028070  1.011020
 -0.040750  0.031734  0.951043
 -0.039988  0.039586  0.925574
 -0.031188  0.026023  0.943871
 -0.020504  0.020266  1.010332
 -0.038105  0.043039  1.059133
 -0.048008  0.063516  1.111734
 -0.038906  0.012902  1.106109
 -0.046480  0.019840  0.961523
 -0.050434  0.029043  0.991938
 -0.055891  0.049402  1.035160
 -0.050941  0.047234  1.074535
 -0.049965  0.046152  1.069949
 -0.042492  0.050543  1.043168
 -0.037844  0.041617  1.017777
 -0.039684  0.038102  1.021758
 -0.049305  0.041316  1.014328
 -0.056656  0.044602  1.000445
 -0.061488  0.045461  0.994160
 -0.060063  0.043867  0.998559
 -0.038188  0.040414  1.010160
 -0.032449  0.035824  1.028809
 -0.031668  0.035070  1.026805
 -0.031520  0.034383  1.016660
 -0.029219  0.029043  1.006812
 -0.029473  0.026418  1.004805
 -0.034301  0.027262  1.000570
 -0.038859  0.048422  0.990551
 -0.047965  0.059875  0.995316
 -0.051031  0.054320  1.004215
 -0.036820  0.032063  1.042523
 -0.026172  0.025047  1.046129
 -0.040219  0.042301  1.005883
 -0.053156  0.052594  0.980645
 -0.016680  0.027988  0.986660
 -0.017027  0.039141  1.041125
 -0.026750  0.055383  1.027969
 -0.032668  0.062762  1.000918
 -0.027270  0.054465  0.989383
 -0.022051  0.045992  1.000543
 -0.030395  0.052227  1.011168
 -0.042891  0.043578  0.999004
 -0.050566  0.054836  1.007707
 -0.051773  0.057473  0.982508
 -0.040422  0.045125  0.979031
 -0.030422  0.032660  0.994941
 -0.032445  0.032805  1.009941
 -0.044633  0.044355  1.013000
 -0.035305  0.038996  1.009215
 -0.029188  0.028754  0.980824
 -0.037598  0.034133  0.959344
 -0.037687  0.031359  0.949023
 -0.042512  0.035848  0.885277
 -0.023391  0.023594  0.919602
 -0.016023  0.014000  0.958168
 -0.034812  0.027438  1.037211
 -0.055066  0.053348  1.017309
 -0.059164  0.057949  1.034695
 -0.047418  0.046730  1.047289
 -0.037379  0.035492  1.030559
 -0.038375  0.036008  1.005344
 -0.047508  0.047703  0.981000
 -0.028297  0.058668  0.952270
 -0.024578  0.061848  1.043809
 -0.034234  0.074426  1.040621
 -0.047301  0.084828  1.007379
 -0.038777  0.061355  0.984797
 -0.038000  0.054129  0.997312
 -0.048754  0.047059  1.003730
 -0.045555  0.047160  1.016906
 -0.037520  0.041254  1.025031
 -0.032918  0.037098  1.030340
 -0.035426  0.040066  1.028930
 -0.037109  0.042145  1.010629
 -0.031359  0.031801  0.985832
 -0.039395  0.056973  0.975266
 -0.042094  0.056996  0.980687
 -0.039777  0.050816  0.985441
 -0.033754  0.046715  1.012742
 -0.037277  0.059273  1.023664
 -0.043090  0.077762  0.997613
 -0.044809  0.078203  0.987348
 -0.031742  0.017891  1.021090
 -0.040117  0.034066  1.010027
 -0.045047  0.042094  0.976918
 -0.038922  0.033961  0.968566
 -0.030629  0.026566  0.993152
 -0.032434  0.032086  1.014520
 -0.041945  0.045871  1.007508
 -0.050777  0.047898  0.984703
 -0.044082  0.039164  0.998555
 -0.043129  0.038977  1.005449
 -0.051309  0.049797  1.003824
 -0.059297  0.059809  0.993762
 -0.052609  0.052816  0.987051
 -0.040051  0.039926  0.995852
 -0.028484  0.030137  1.010570
 -0.028754  0.030871  1.016238
 -0.034930  0.037465  1.014055
 -0.037723  0.041055  1.002031
 -0.031570  0.038172  0.997187
 -0.024039  0.034465  0.998750
 -0.026016  0.040215  1.001098
 -0.049633  0.063039  0.996500
 -0.041926  0.042391  0.923625
 -0.034660  0.028105  0.944117
 -0.038273  0.030867  0.971445
 -0.049391  0.047117  0.993238
 -0.054895  0.055285  1.011383
 -0.044016  0.041770  1.026129
 -0.041816  0.027168  1.026285
 -0.038680  0.022902  1.005773
 -0.047039  0.031281  0.984891
 -0.049711  0.032398  0.960352
 -0.041352  0.021852  0.957703
 -0.031844  0.012574  0.974785
 -0.027375  0.012969  0.995258
 -0.056496  0.057023  1.004168
 -0.045207  0.054605  1.013961
 -0.028648  0.045031  1.024672
 -0.020715  0.039008  1.028207
 -0.023645  0.039734  1.013367
 -0.027492  0.028309  0.985715
 -0.038176  0.063586  0.962020
 -0.038430  0.070664  1.067895
 -0.043563  0.055176  1.036891
 -0.039187  0.039074  1.027715
 -0.030332  0.041590  1.035113
 -0.025770  0.050895  1.063102
 -0.032164  0.061457  1.049324
 -0.036418  0.022125  1.017918
 -0.064840  0.046086  0.953957
 -0.066371  0.050574  0.967816
 -0.045465  0.030898  0.993148
 -0.041344  0.026426  1.015762
 -0.059000  0.041180  1.036918
 -0.070512  0.052355  1.036719
 -0.034148  0.055309  1.018398
 -0.031457  0.048953  1.006668
 -0.040660  0.055684  1.018152
 -0.050656  0.063406  1.009266
 -0.048242  0.058906  0.992148
 -0.038180  0.044629  0.999078
 -0.035469  0.037504  1.027059
 -0.046184  0.043613  1.042676
 -0.042137  0.037930  0.976852
 -0.033289  0.026742  0.981094
 -0.029898  0.023180  0.999262
 -0.035734  0.031289  1.008469
 -0.041273  0.041008  1.003664
 -0.037770  0.040953  0.997906
 -0.032715  0.025215  1.004887
 -0.025563  0.017336  1.027570
 -0.040348  0.041258  1.083437
 -0.051066  0.064797  1.141965
 -0.061270  0.088137  1.136875
 -0.065070  0.082602  1.116484
 -0.053441  0.063934  1.086914
 -0.051812  0.042637  1.072258
 -0.054730  0.055461  1.080707
 -0.051961  0.056266  1.092363
 -0.048035  0.048516  1.075926
 -0.040141  0.035926  1.035770
 -0.037684  0.028309  1.009207
 -0.043047  0.032227  0.990516
 -0.047805  0.058555  0.966859
 -0.046582  0.056434  0.991223
 -0.041984  0.052234  0.996430
 -0.039113  0.049672  1.007977
 -0.036445  0.045117  1.014551
 -0.035574  0.039582  1.022004
 -0.040867  0.038719  1.022742
 -0.033324  0.031480  1.010941
 -0.032816  0.027000  1.005617
 -0.038145  0.028270  1.004562
 -0.043496  0.029773  0.993813
 -0.046391  0.029676  0.983570
 -0.051434  0.034031  0.979805
 -0.052797  0.050262  0.974359
 -0.032551  0.026133  1.047270
 -0.024852  0.024039  1.028809
 -0.043707  0.044625  0.985109
 -0.055551  0.052473  0.974008
 -0.040059  0.038949  0.981023
 -0.025555  0.018152  0.976848
 -0.036520  0.013672  0.965133
 -0.039145  0.025211  1.001340
 -0.042684  0.039293  0.985926
 -0.037809  0.041445  0.974172
 -0.021875  0.034074  0.995430
 -0.010699  0.033879  1.029527
 -0.014789  0.045754  1.041941
 -0.049766  0.055969  1.020848
 -0.037574  0.041461  0.982551
 -0.028973  0.029902  1.001066
 -0.034480  0.034250  1.016625
 -0.047793  0.046277  1.018141
 -0.051445  0.047082  1.012059
 -0.042082  0.035434  1.012102
 -0.031777  0.040699  1.021707
 -0.026211  0.037902  0.995336
 -0.031211  0.037875  0.992051
 -0.045027  0.042336  0.945898
 -0.040723  0.037508  0.929922
 -0.033047  0.027691  0.902219
 -0.025473  0.010152  0.938641
 -0.053930  0.048504  0.988086
 -0.040863  0.028672  0.942891
 -0.032793  0.010750  0.935434
 -0.042387  0.015398  0.948500
 -0.059555  0.029223  0.960836
 -0.058641  0.036395  0.975586
 -0.048691  0.036660  1.013457
 -0.043441  0.064559  1.054547
 -0.048023  0.070277  0.996570
 -0.044906  0.065977  0.998074
 -0.033297  0.052563  1.005848
 -0.023172  0.036758  1.026461
 -0.029418  0.036949  1.038348
 -0.044219  0.043266  1.027691
 -0.046078  0.036172  1.002605
 -0.049609  0.040922  1.012332
 -0.042715  0.037824  1.019113
 -0.040082  0.034508  1.027660
 -0.041766  0.037629  1.027051
 -0.044562  0.041930  1.013715
 -0.042184  0.037422  0.994582
 -0.027625  0.058824  0.987285
 -0.045047  0.076770  1.004309
 -0.055547  0.078879  1.002496
 -0.042719  0.054102  1.012059
 -0.029570  0.035961  1.004992
 -0.037930  0.040586  0.985609
 -0.050637  0.049961  0.986414
 -0.031469  0.035289  0.996746
 -0.036977  0.050133  1.010133
 -0.039828  0.059961  0.990527
 -0.030695  0.055672  0.988324
 -0.018004  0.046828  1.011445
 -0.016648  0.046984  1.029227
 -0.034113  0.035102  1.025852
 -0.046437  0.045809  1.016203
 -0.055832  0.053965  0.990238
 -0.051133  0.047973  0.977875
 -0.040820  0.038031  0.984191
 -0.041238  0.040562  0.998051
 -0.052863  0.053340  1.002613
 -0.028898  0.040352  0.995074
 -0.024531  0.036734  0.985895
 -0.027281  0.040535  0.993062
 -0.037148  0.044926  0.983152
 -0.044391  0.048367  0.934891
 -0.037785  0.040812  0.916984
 -0.029559  0.032398  0.916070
 -0.038391  0.025898  0.947637
 -0.036859  0.025984  0.982609
 -0.048453  0.047969  1.005664
 -0.047016  0.055461  1.023578
 -0.031953  0.041402  1.038484
 -0.027523  0.037789  1.036902
 -0.036914  0.045379  1.014934
 -0.024418  0.048484  0.983156
 -0.015027  0.048859  1.031793
 -0.015879  0.056566  1.052766
 -0.027258  0.069367  1.046672
 -0.042348  0.079980  1.021293
 -0.044016  0.073027  0.994699
 -0.040051  0.060387  0.987652
 -0.038832  0.028434  0.998352
 -0.049691  0.038594  1.007184
 -0.046492  0.038285  1.014410
 -0.041238  0.035652  1.028484
 -0.041996  0.037434  1.033398
 -0.045539  0.043215  1.024332
 -0.047352  0.046676  1.004617
 -0.034285  0.067961  0.984855
 -0.031629  0.059828  1.040516
 -0.024023  0.047738  1.020625
 -0.035109  0.055324  0.991664
 -0.045449  0.063133  0.975832
 -0.036707  0.053793  0.994246
 -0.024176  0.048691  1.025629
 -0.044598  0.028012  1.017547
 -0.034141  0.016797  0.987730
 -0.027949  0.014996  1.001000
 -0.027141  0.022363  1.008906
 -0.032812  0.031637  0.995742
 -0.038293  0.036223  0.982324
 -0.036527  0.033012  0.987828
 -0.054457  0.053367  1.004867
 -0.000004 -0.000004  1.001590
 -0.000004 -0.000004 -0.000004
 -0.000004 -0.000004 -0.000004
 -0.000004 -0.000004 -0.000004
 -0.000004 -0.000004 -0.000004
  1.507063 -1.242988 -0.000004
  1.321062 -0.516988  1.349059
 -0.533938  1.265012  1.406059
  1.557063 -1.045988 -0.076941
  1.564062 -0.898988  1.138059
  0.525063 -1.321988 -0.667941
 -0.674937 -1.024988  0.439059
 -0.460938  0.914012 -0.689941
 -1.928938 -1.612988  1.051059
  0.846062  0.288012  1.921059
 -1.501938 -0.190988 -0.033941
 -0.261937  2.001012  0.396059
  0.429062 -1.571988 -1.421941
 -1.172938 -2.021988  1.039059
 -1.419937 -0.552988 -0.957941
  0.564062 -0.345988 -1.926941
  0.491062 -1.458988  1.746059
  1.653062  0.253012 -0.226941
  0.263063  1.636012  1.631059
  1.685063 -0.222988 -1.804941
  0.162062  0.905016  0.679059
 -0.141937 -0.889988  1.679059
  0.019063 -1.788988 -0.245941
  1.530063  0.850012  0.933059
 -0.940938 -0.482988 -0.705941
 -0.041938 -1.500984  1.172059
 -1.838938  0.749016  1.306059
 -1.158937 -0.005984  0.205059
  0.805062 -0.193984 -1.051941
  1.212062  0.989016  1.532059
 -1.233938  0.643016 -1.888941
 -0.528938 -1.323984 -0.152941
 -0.543938  0.643016  0.645059
 -0.629938  1.625016  0.654059
 -0.919937  0.108012 -1.695941
  0.060063 -1.906988  0.703059
  0.776062 -1.876988 -1.989941
 -1.325938 -1.443988 -0.995941
 -0.824938  1.069016 -1.970941
 -0.161938  1.057016  0.465059
  0.726062 -0.436984 -1.745941
 -1.174937  0.469012  0.081059
 -0.357938 -0.123984 -2.016941
  0.385062  1.618016  0.245059
  1.891062 -1.699988 -1.372941
 -1.545938  0.178012 -0.791941
  1.342062  0.250012  1.451059
 -1.787938 -1.592988  0.758059
 -0.931938  1.416012  0.486059
  0.757062  0.922012 -0.905941
  1.047063  0.866012  1.415059
 -0.221938 -0.091988  0.267059
 -1.273937  1.579012 -2.019941
  1.033062 -0.933988 -0.165941
 -1.758937 -1.006988 -0.712941
 -0.399938  0.526012 -1.939941
  1.694062 -0.169988 -1.115941
 -0.804937  1.848012 -0.125941
  1.348063 -1.824988  1.329059
  0.390063  1.043016  1.250059
 -0.846937 -0.491984  0.208059
  1.491063  1.951012  0.489059
 -0.613937  1.998012  0.187059
  1.194062 -0.264988 -1.418941
 -0.513937  0.347016 -1.493941
  0.807063  0.624016 -0.770941
 -1.060938 -0.855988 -0.538941
 -0.906937 -1.453988 -1.235941
  1.546062 -1.183988 -0.266941
 -0.050937  2.028012  1.291059
  1.509063 -0.146988 -0.947941
 -1.256938 -1.762988  0.524059
 -1.386937 -1.084988  0.695059
  0.159063 -1.846984 -1.468941
  1.435063 -1.890984  0.541059
  1.389063 -0.470988  0.596059
 -0.679937  0.402012  1.595059
 -1.786937  0.661012 -2.009941
 -1.322937 -0.649988 -1.339941
  0.603063  1.093012  2.033059
  1.068063  0.661012 -0.089941
 -0.163937 -1.345988  1.011059
 -1.290938  1.045012 -0.300941
  1.352062  1.247012 -1.416941
 -1.471938  0.985012 -1.981941
 -1.498937  1.926012  1.765059
 -1.699937 -1.468988 -0.340941
 -1.197937  2.036012  1.737059
 -0.433937  0.753012  1.771059
 -1.039937  0.660012 -1.144941
 -1.346938 -0.905988 -1.255941
  0.634063  1.284012 -1.907941
  2.007062 -0.548988 -0.197941
  1.335063  0.907012 -1.162941
 -0.024937 -1.283988 -1.634941
  1.921062 -0.396984 -0.989941
 -1.422938 -0.139988 -0.400941
 -0.509938 -0.230988  1.528059
 -0.534938 -0.907988  0.793059
 -0.813937 -1.116988  0.678059
 -1.343938 -1.070988  1.652059
 -1.585938 -1.471988  0.209059
 -1.296937 -1.964988  0.337059
 -0.051937  0.035012  1.373059
 -0.499938  0.142012 -1.866941
  0.135063 -0.435988  1.671059
  1.769063 -1.675988  1.654059
  1.383062 -0.599988 -0.630941
  1.798062 -0.573988 -1.381941
  1.831063 -0.511988  0.265059
 -1.595937  0.948012  1.018059
 -1.827937  0.899012 -0.319941
 -1.644938  0.754012 -0.570941
  1.903062  1.381012 -0.304941
  1.681062  1.844012 -1.231941
 -1.502938  1.060012 -1.708941
 -1.266937  0.831012 -0.721941
  0.129063  0.154012 -0.584941
  0.232063 -0.207988 -1.519941
  0.606062 -0.578988 -0.437941
  0.812063 -1.112988  0.326059
  1.269063 -1.662988  0.235059
  1.388062 -1.937988  0.283059
  1.658062  1.770012 -0.653941
  1.162063 -1.455988 -1.194941
  0.999062 -1.241988 -0.458941
  0.898063 -0.994988 -0.719941
  1.446062 -1.515988 -1.331941
  1.890062 -1.835988 -1.195941
 -1.959937 -1.904988 -0.757941
 -1.832937 -1.838988 -0.910941
 -1.241938 -1.245988 -0.941941
 -1.731938 -1.024988 -0.335941
 -2.036937 -1.045988 -0.812941
  2.005063 -1.341988 -1.085941
  1.709062 -1.310988 -0.846941
  1.179062 -1.030988 -0.883941
  1.016062 -1.153988 -1.266941
 -1.666937  1.403012 -1.051941
 -1.719937  1.402012 -0.606941
 -1.764938  1.602012 -0.943941
  1.984063 -1.982988 -0.610941
  1.773062 -1.615988 -1.171941
  2.031063 -1.588988 -1.176941
 -1.920938 -1.412988 -0.642941
  1.033062  1.766012 -0.576941
  1.347062  1.788012 -0.525941
  1.921062  1.701012 -0.217941
 -1.863937  1.827012 -0.013941
 -1.539937 -2.012988 -0.280941
 -1.299937 -1.785988 -0.234941
 -1.533937 -1.221988 -0.363941
 -1.592937 -0.059988 -0.917941
 -0.998937  0.332012 -0.141941
 -0.693937  0.896012  0.145059
 -0.489938  1.447012 -0.122941
  0.003062 -1.933988 -0.362941
  0.366062 -1.332988 -0.296941
  0.628062 -0.765988 -0.516941
 -0.915937  0.018012 -0.637941
 -0.061937  0.637012 -0.399941
  0.806063  1.390012 -0.148941
  1.532063  2.041012 -0.187941
  0.000000  0.000000 -0.391941
